Index,System Time,Channel,Direction,Frame ID,Data
32032,15:22:51.604,ch1,R,0x0370,x| 00 00 00 00 00 0E 00 00
32033,15:22:51.604,ch1,R,0x0140,x| 00 CE E1 45 00 00 20 21
32034,15:22:51.609,ch1,R,0x0141,x| 8F 26 21 2B E2 85 A7 00
32035,15:22:51.609,ch1,R,0x0142,x| 8F A6 00 00 00 00 00 00
32036,15:22:51.614,ch1,R,0x0360,x| 7B 05 4A 4F 94 00 91 00
32037,15:22:51.614,ch1,R,0x0361,x| 00 29 00 DC 0A 60 8F 4F
32038,15:22:51.620,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
32039,15:22:51.620,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32040,15:22:51.620,ch1,R,0x00d1,x| 00 00 00 00
32041,15:22:51.625,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32042,15:22:51.625,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 5A
32043,15:22:51.631,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32044,15:22:51.631,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32045,15:22:51.636,ch1,R,0x0280,x| 0F 07 00 00 00 00 00 00
32046,15:22:51.636,ch1,R,0x0140,x| 00 CF E4 45 00 00 1F 21
32047,15:22:51.641,ch1,R,0x0141,x| 8F 26 21 2B E2 85 A7 00
32048,15:22:51.641,ch1,R,0x0142,x| 8F A6 00 00 00 00 00 00
32049,15:22:51.647,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32050,15:22:51.647,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
32051,15:22:51.652,ch1,R,0x0152,x| F0 DC 00 00 00 00 08 80
32052,15:22:51.652,ch1,R,0x03d1,x| BA 10 00 00 00 00 00 00
32053,15:22:51.652,ch1,R,0x0284,x| C0 0D 00 02 00 00 00 00
32054,15:22:51.658,ch1,R,0x0140,x| 00 C0 E4 45 00 00 1F 21
32055,15:22:51.658,ch1,R,0x0141,x| 8E 26 22 2B E2 85 A7 00
32056,15:22:51.664,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32057,15:22:51.664,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
32058,15:22:51.668,ch1,R,0x063b,x| 00 00 23 94 00 00 02 46
32059,15:22:51.668,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32060,15:22:51.674,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
32061,15:22:51.674,ch1,R,0x00d1,x| 00 00 00 00
32062,15:22:51.681,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32063,15:22:51.681,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 5B
32064,15:22:51.681,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32065,15:22:51.685,ch1,R,0x0372,x| 00 60 00 00 00 00 00 00
32066,15:22:51.685,ch1,R,0x0140,x| 00 C1 E6 45 00 00 1F 21
32067,15:22:51.690,ch1,R,0x0141,x| 8E 26 22 2B E2 85 A7 00
32068,15:22:51.690,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32069,15:22:51.697,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32070,15:22:51.697,ch1,R,0x0280,x| 0F 08 00 00 00 00 00 00
32071,15:22:51.701,ch1,R,0x037a,x| 00 00 00 00 00 04 00 00
32072,15:22:51.701,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
32073,15:22:51.706,ch1,R,0x0152,x| F0 EC 00 00 00 00 08 80
32074,15:22:51.706,ch1,R,0x0140,x| 00 C2 E6 45 00 00 20 21
32075,15:22:51.714,ch1,R,0x0141,x| 8E 26 22 2B E2 85 A7 00
32076,15:22:51.714,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32077,15:22:51.714,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
32078,15:22:51.717,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32079,15:22:51.717,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32080,15:22:51.733,ch1,R,0x00d1,x| 00 00 00 00
32081,15:22:51.748,ch1,R,0x00d1,x| 00 00 00 00
32082,15:22:51.751,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32083,15:22:51.751,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 63
32084,15:22:51.755,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32085,15:22:51.755,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32086,15:22:51.763,ch1,R,0x0280,x| 0F 00 00 00 00 00 00 00
32087,15:22:51.763,ch1,R,0x0140,x| 00 C1 EA 45 00 00 20 21
32088,15:22:51.763,ch1,R,0x0141,x| 8E 26 20 2B E4 85 A7 00
32089,15:22:51.766,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32090,15:22:51.766,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32091,15:22:51.771,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
32092,15:22:51.771,ch1,R,0x0152,x| F0 6C 00 00 00 00 08 80
32093,15:22:51.777,ch1,R,0x0370,x| 00 00 00 00 00 02 00 00
32094,15:22:51.777,ch1,R,0x0140,x| 00 C2 EA 45 00 00 1F 21
32095,15:22:51.782,ch1,R,0x0141,x| 8E 26 20 2B E4 85 A7 00
32096,15:22:51.782,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32097,15:22:51.788,ch1,R,0x0360,x| 89 05 4A 4F 94 00 91 00
32098,15:22:51.788,ch1,R,0x0361,x| 00 29 00 DC 0E F0 8E 4F
32099,15:22:51.793,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
32100,15:22:51.793,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32101,15:22:51.800,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32102,15:22:51.800,ch1,R,0x00d1,x| 00 00 00 00
32103,15:22:51.800,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32104,15:22:51.804,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 64
32105,15:22:51.804,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32106,15:22:51.809,ch1,R,0x0140,x| 00 C3 E9 45 00 00 1F 21
32107,15:22:51.809,ch1,R,0x0141,x| 8E 26 20 2B E4 85 A7 00
32108,15:22:51.815,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32109,15:22:51.815,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32110,15:22:51.820,ch1,R,0x0280,x| 0F 01 00 00 00 00 00 00
32111,15:22:51.820,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
32112,15:22:51.820,ch1,R,0x0152,x| F0 7C 00 00 00 00 08 80
32113,15:22:51.825,ch1,R,0x0284,x| C0 0F 00 02 00 00 00 00
32114,15:22:51.825,ch1,R,0x0140,x| 00 C4 E9 45 00 00 1F 21
32115,15:22:51.832,ch1,R,0x0141,x| 8E 26 20 2B E4 85 A7 00
32116,15:22:51.832,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32117,15:22:51.836,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
32118,15:22:51.836,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32119,15:22:51.842,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 FF
32120,15:22:51.842,ch1,R,0x00d1,x| 00 00 00 00
32121,15:22:51.842,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32122,15:22:51.847,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 65
32123,15:22:51.847,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32124,15:22:51.852,ch1,R,0x0372,x| 00 80 00 00 00 00 00 00
32125,15:22:51.852,ch1,R,0x0280,x| 0F 02 00 00 00 00 00 00
32126,15:22:51.858,ch1,R,0x0140,x| 00 C5 E9 45 00 00 1F 21
32127,15:22:51.858,ch1,R,0x0141,x| 8E 26 1F 2B E5 85 A7 00
32128,15:22:51.864,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32129,15:22:51.864,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32130,15:22:51.868,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
32131,15:22:51.868,ch1,R,0x0152,x| F0 8C 00 00 00 00 08 80
32132,15:22:51.874,ch1,R,0x0282,x| F1 21 2D 89 89 01 91 00
32133,15:22:51.874,ch1,R,0x0140,x| 00 C6 E9 45 00 00 1F 21
32134,15:22:51.874,ch1,R,0x0141,x| 8E 26 1F 2B E5 85 A7 00
32135,15:22:51.881,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32136,15:22:51.881,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
32137,15:22:51.885,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32138,15:22:51.885,ch1,R,0x00d1,x| 00 00 00 00
32139,15:22:51.890,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32140,15:22:51.890,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 66
32141,15:22:51.897,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32142,15:22:51.897,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32143,15:22:51.897,ch1,R,0x0280,x| 0F 03 00 00 00 00 00 00
32144,15:22:51.901,ch1,R,0x0140,x| 00 C7 EA 45 00 00 1F 21
32145,15:22:51.901,ch1,R,0x0141,x| 8E 26 1F 2B E5 85 A7 00
32146,15:22:51.906,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32147,15:22:51.906,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32148,15:22:51.914,ch1,R,0x0360,x| 82 05 4A 4F 94 00 91 00
32149,15:22:51.914,ch1,R,0x0361,x| 00 29 00 DC 0F 90 84 4F
32150,15:22:51.917,ch1,R,0x0370,x| 00 00 00 00 00 03 00 00
32151,15:22:51.917,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
32152,15:22:51.922,ch1,R,0x0152,x| F0 9C 00 00 00 00 08 80
32153,15:22:51.922,ch1,R,0x03d1,x| BA 10 00 00 00 00 00 00
32154,15:22:51.931,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
32155,15:22:51.931,ch1,R,0x0140,x| 00 C8 EA 45 00 00 1F 21
32156,15:22:51.933,ch1,R,0x0141,x| 8E 26 1F 2B E5 85 A7 00
32157,15:22:51.933,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32158,15:22:51.933,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
32159,15:22:51.957,ch1,R,0x0141,x| 8E 26 1D 2B E8 85 A7 00
32160,15:22:51.964,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32161,15:22:51.964,ch1,R,0x0360,x| 8F 05 4A 4F 93 00 91 00
32162,15:22:51.968,ch1,R,0x0361,x| 00 29 00 DC 02 80 8A 4F
32163,15:22:51.968,ch1,R,0x0370,x| 00 00 00 00 00 06 00 00
32164,15:22:51.974,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
32165,15:22:51.974,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32166,15:22:51.981,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32167,15:22:51.981,ch1,R,0x00d1,x| 00 00 00 00
32168,15:22:51.981,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32169,15:22:51.984,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 6E
32170,15:22:51.984,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32171,15:22:51.991,ch1,R,0x0280,x| 0F 0B 00 00 00 00 00 00
32172,15:22:51.991,ch1,R,0x0140,x| 00 C7 EC 45 00 00 1F 21
32173,15:22:51.997,ch1,R,0x0141,x| 8E 26 1C 2B E8 85 A7 00
32174,15:22:51.997,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32175,15:22:52.001,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32176,15:22:52.001,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
32177,15:22:52.006,ch1,R,0x0152,x| F0 1C 00 00 00 00 08 80
32178,15:22:52.006,ch1,R,0x0282,x| F1 51 2D 89 89 01 91 00
32179,15:22:52.014,ch1,R,0x0284,x| C0 01 00 02 00 00 00 00
32180,15:22:52.014,ch1,R,0x0140,x| 00 C8 EC 45 00 00 1F 21
32181,15:22:52.014,ch1,R,0x0141,x| 8E 26 1C 2B E8 85 A7 00
32182,15:22:52.017,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32183,15:22:52.017,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
32184,15:22:52.022,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32185,15:22:52.022,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32186,15:22:52.031,ch1,R,0x00d1,x| 00 00 00 00
32187,15:22:52.031,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32188,15:22:52.033,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 6F
32189,15:22:52.033,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32190,15:22:52.033,ch1,R,0x0372,x| 00 A0 00 00 00 00 00 00
32191,15:22:52.038,ch1,R,0x0280,x| 0F 0C 00 00 00 00 00 00
32192,15:22:52.038,ch1,R,0x0140,x| 00 C9 F0 45 00 00 1F 21
32193,15:22:52.044,ch1,R,0x0141,x| 8E 26 1D 2B E9 85 A7 00
32194,15:22:52.044,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32195,15:22:52.051,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32196,15:22:52.051,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
32197,15:22:52.054,ch1,R,0x0152,x| F0 2C 00 00 00 00 08 80
32198,15:22:52.054,ch1,R,0x0140,x| 00 CA F0 45 00 00 1F 21
32199,15:22:52.060,ch1,R,0x0141,x| 8E 26 1D 2B E9 85 A7 00
32200,15:22:52.060,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32201,15:22:52.065,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
32202,15:22:52.065,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32203,15:22:52.071,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32204,15:22:52.071,ch1,R,0x00d1,x| 00 00 00 00
32205,15:22:52.071,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32206,15:22:52.076,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 70
32207,15:22:52.076,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32208,15:22:52.081,ch1,R,0x0280,x| 0F 0D 00 00 00 00 00 00
32209,15:22:52.081,ch1,R,0x0140,x| 00 CB F0 45 00 00 1F 21
32210,15:22:52.087,ch1,R,0x0141,x| 8E 26 1D 2B E9 85 A7 00
32211,15:22:52.087,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32212,15:22:52.087,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32213,15:22:52.092,ch1,R,0x0360,x| 77 05 4A 4F 93 00 91 00
32214,15:22:52.092,ch1,R,0x0361,x| 00 29 00 DC 03 60 83 4F
32215,15:22:52.098,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
32216,15:22:52.098,ch1,R,0x0370,x| 00 00 00 00 00 07 00 00
32217,15:22:52.103,ch1,R,0x0152,x| F0 3C 00 00 00 00 08 80
32218,15:22:52.103,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
32219,15:22:52.108,ch1,R,0x0140,x| 00 CC F0 45 00 00 1F 21
32220,15:22:52.109,ch1,R,0x0141,x| 8E 26 1D 2B E9 85 A7 00
32221,15:22:52.114,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32222,15:22:52.114,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
32223,15:22:52.121,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32224,15:22:52.121,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32225,15:22:52.121,ch1,R,0x00d1,x| 00 00 00 00
32226,15:22:52.125,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32227,15:22:52.125,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 71
32228,15:22:52.131,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32229,15:22:52.131,ch1,R,0x0280,x| 0F 0E 00 00 00 00 00 00
32230,15:22:52.135,ch1,R,0x0140,x| 00 CD EC 45 00 00 1F 21
32231,15:22:52.135,ch1,R,0x0141,x| 8E 26 1C 2B E9 85 A7 00
32232,15:22:52.141,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32233,15:22:52.141,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32234,15:22:52.147,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
32235,15:22:52.147,ch1,R,0x0152,x| F0 4C 00 00 00 00 08 80
32236,15:22:52.147,ch1,R,0x0282,x| F1 61 2D 89 89 01 91 00
32237,15:22:52.152,ch1,R,0x0140,x| 00 CE EC 45 00 00 1F 21
32238,15:22:52.152,ch1,R,0x0141,x| 8E 26 1C 2B E9 85 A7 00
32239,15:22:52.168,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32240,15:22:52.177,ch1,R,0x0140,x| 00 CC EB 45 00 00 1F 21
32241,15:22:52.182,ch1,R,0x0141,x| 8E 26 1C 2B EA 85 A7 00
32242,15:22:52.182,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32243,15:22:52.187,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
32244,15:22:52.187,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32245,15:22:52.193,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
32246,15:22:52.193,ch1,R,0x00d1,x| 00 00 00 00
32247,15:22:52.198,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32248,15:22:52.198,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 79
32249,15:22:52.198,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32250,15:22:52.203,ch1,R,0x0372,x| 00 C0 00 00 00 00 00 00
32251,15:22:52.204,ch1,R,0x0280,x| 0F 06 00 00 00 00 00 00
32252,15:22:52.209,ch1,R,0x0140,x| 00 CD EB 45 00 00 1F 21
32253,15:22:52.209,ch1,R,0x0141,x| 8E 26 1C 2B EA 85 A7 00
32254,15:22:52.214,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32255,15:22:52.214,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32256,15:22:52.220,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
32257,15:22:52.220,ch1,R,0x0152,x| F0 CC 00 00 00 00 08 80
32258,15:22:52.225,ch1,R,0x0140,x| 00 CE E9 45 00 00 1F 21
32259,15:22:52.225,ch1,R,0x0141,x| 8E 26 1C 2B EA 85 A7 00
32260,15:22:52.230,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32261,15:22:52.230,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
32262,15:22:52.231,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32263,15:22:52.236,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
32264,15:22:52.236,ch1,R,0x00d1,x| 00 00 00 00
32265,15:22:52.241,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32266,15:22:52.241,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 7A
32267,15:22:52.248,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32268,15:22:52.248,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
32269,15:22:52.252,ch1,R,0x0140,x| 00 CF E9 45 00 00 1F 21
32270,15:22:52.252,ch1,R,0x0141,x| 8E 26 1C 2B EA 85 A7 00
32271,15:22:52.252,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32272,15:22:52.258,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32273,15:22:52.258,ch1,R,0x0280,x| 0F 07 00 00 00 00 00 00
32274,15:22:52.265,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
32275,15:22:52.265,ch1,R,0x0360,x| 79 05 4A 4F 93 00 91 00
32276,15:22:52.268,ch1,R,0x0361,x| 00 29 00 DC 07 A0 91 4F
32277,15:22:52.268,ch1,R,0x0152,x| F0 DC 00 00 00 00 08 80
32278,15:22:52.274,ch1,R,0x0370,x| 00 00 00 00 00 0B 00 00
32279,15:22:52.274,ch1,R,0x0282,x| F1 91 2D 89 89 01 91 00
32280,15:22:52.281,ch1,R,0x04dc,x| 1D 00 00 00 00 00 00 00
32281,15:22:52.281,ch1,R,0x0140,x| 00 C0 EA 45 00 00 1F 21
32282,15:22:52.284,ch1,R,0x0141,x| 8E 26 1C 2B EA 85 A7 00
32283,15:22:52.284,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32284,15:22:52.290,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
32285,15:22:52.290,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32286,15:22:52.290,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32287,15:22:52.297,ch1,R,0x00d1,x| 00 00 00 00
32288,15:22:52.297,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32289,15:22:52.301,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 7B
32290,15:22:52.301,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32291,15:22:52.306,ch1,R,0x0280,x| 0F 08 00 00 00 00 00 00
32292,15:22:52.306,ch1,R,0x0140,x| 00 C1 EA 45 00 00 1F 21
32293,15:22:52.306,ch1,R,0x0141,x| 8E 26 1D 2B EA 85 A7 00
32294,15:22:52.315,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32295,15:22:52.315,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32296,15:22:52.317,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
32297,15:22:52.317,ch1,R,0x0152,x| F0 EC 00 00 00 00 08 80
32298,15:22:52.322,ch1,R,0x0140,x| 00 C2 EA 45 00 00 1F 21
32299,15:22:52.322,ch1,R,0x0141,x| 8E 26 1D 2B EA 85 A7 00
32300,15:22:52.331,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32301,15:22:52.331,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
32302,15:22:52.333,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
32303,15:22:52.333,ch1,R,0x00d1,x| 00 00 00 00
32304,15:22:52.333,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32305,15:22:52.338,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 7C
32306,15:22:52.338,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32307,15:22:52.344,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32308,15:22:52.344,ch1,R,0x0280,x| 0F 09 00 00 00 00 00 00
32309,15:22:52.349,ch1,R,0x0140,x| 00 C3 EA 45 00 00 1F 21
32310,15:22:52.349,ch1,R,0x0141,x| 8E 26 1D 2B EA 85 A7 00
32311,15:22:52.355,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32312,15:22:52.355,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32313,15:22:52.364,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
32314,15:22:52.364,ch1,R,0x0152,x| F0 FC 00 00 00 00 08 80
32315,15:22:52.365,ch1,R,0x0140,x| 00 C4 E9 45 00 00 1F 21
32316,15:22:52.365,ch1,R,0x0141,x| 8E 26 1D 2B EA 85 A7 00
32317,15:22:52.365,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32318,15:22:52.371,ch1,R,0x0360,x| 7F 05 4A 4F 93 00 91 00
32319,15:22:52.371,ch1,R,0x0361,x| 00 29 00 DC 08 10 8C 4F
32320,15:22:52.386,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
32321,15:22:52.398,ch1,R,0x0140,x| 00 C2 E8 45 00 00 1F 21
32322,15:22:52.401,ch1,R,0x0141,x| 8E 26 1E 2B EB 85 A7 00
32323,15:22:52.401,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32324,15:22:52.406,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
32325,15:22:52.406,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32326,15:22:52.414,ch1,R,0x00d1,x| 00 00 00 00
32327,15:22:52.414,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32328,15:22:52.414,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 84
32329,15:22:52.417,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32330,15:22:52.417,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
32331,15:22:52.422,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32332,15:22:52.422,ch1,R,0x0140,x| 00 C3 E8 45 00 00 1F 21
32333,15:22:52.431,ch1,R,0x0141,x| 8E 26 1E 2B EB 85 A7 00
32334,15:22:52.431,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32335,15:22:52.433,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32336,15:22:52.433,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
32337,15:22:52.439,ch1,R,0x0280,x| 0F 01 00 00 00 00 00 00
32338,15:22:52.439,ch1,R,0x0360,x| 7D 05 4A 4F 93 00 91 00
32339,15:22:52.444,ch1,R,0x0361,x| 00 29 00 DC 0B 90 96 4F
32340,15:22:52.444,ch1,R,0x0152,x| F0 7C 00 00 00 00 08 80
32341,15:22:52.449,ch1,R,0x04c6,x| 07 00 00 00 00 00 00 00
32342,15:22:52.449,ch1,R,0x03d1,x| B9 10 00 00 00 00 00 00
32343,15:22:52.449,ch1,R,0x0370,x| 00 00 00 00 00 0F 00 00
32344,15:22:52.455,ch1,R,0x0140,x| 00 C4 EC 45 00 00 1F 21
32345,15:22:52.455,ch1,R,0x0141,x| 8E 26 1F 2B EB 85 A7 00
32346,15:22:52.460,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32347,15:22:52.460,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
32348,15:22:52.466,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
32349,15:22:52.466,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
32350,15:22:52.471,ch1,R,0x00d1,x| 00 00 00 00
32351,15:22:52.471,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
32352,15:22:52.471,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 85
32353,15:22:52.476,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
32354,15:22:52.476,ch1,R,0x0280,x| 0F 02 00 00 00 00 00 00
32355,15:22:52.482,ch1,R,0x0140,x| 00 C5 EC 45 00 00 1F 21
32356,15:22:52.482,ch1,R,0x0141,x| 8E 26 1F 2B EB 85 A7 00
32357,15:22:52.487,ch1,R,0x0142,x| 8E A6 00 00 00 00 00 00
32358,15:22:52.487,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
32359,15:22:52.492,ch1,R,0x0144,x| C0 00 5D 5B 26 A4 A0 00
32360,15:22:52.492,ch1,R,0x0152,x| F0 8C 00 00 00 00 08 80
32361,15:22:52.498,ch1,R,0x0140,x| 00 C6 EA 45 00 00 1F 21
