Index,System Time,Channel,Direction,Frame ID,Data
14424,4:14:42.373,ch1,R,0x00d1,x| 77 01 00 00
14425,4:14:42.373,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14426,4:14:42.378,ch1,R,0x00d3,x| 00 06 C0 0F D0 00 21
14427,4:14:42.598,ch1,R,0x0140,x| 06 0C C5 04 06 06 0B 20
14428,4:14:42.598,ch1,R,0x0141,x| 4B 27 66 27 BF 04 A3 00
14429,4:14:42.598,ch1,R,0x0142,x| 66 27 04 00 00 00 00 00
14430,4:14:42.605,ch1,R,0x0280,x| 02 06 00 00 00 00 00 00
14431,4:14:42.605,ch1,R,0x0018,x| FF F3 70 0A 00 00 00 8C
14432,4:14:42.606,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14433,4:14:42.606,ch1,R,0x00d0,x| 09 00 00 00 76 0B 01 02
14434,4:14:42.606,ch1,R,0x00d1,x| 76 01 00 00
14435,4:14:42.606,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14436,4:14:42.606,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 2A
14437,4:14:42.606,ch1,R,0x00d4,x| 75 01 75 01 76 01 77 01
14438,4:14:42.606,ch1,R,0x0152,x| F0 BC 00 00 00 00 00 82
14439,4:14:42.606,ch1,R,0x0140,x| 05 0D C5 04 05 05 0B 20
14440,4:14:42.606,ch1,R,0x0141,x| 48 27 66 27 C5 04 A3 00
14441,4:14:42.607,ch1,R,0x0142,x| 66 27 04 00 00 00 00 00
14442,4:14:42.607,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
14443,4:14:42.607,ch1,R,0x0018,x| FF F3 70 0C 00 00 00 8E
14444,4:14:42.607,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
14445,4:14:42.607,ch1,R,0x0140,x| 04 0E C5 04 04 04 0B 20
14446,4:14:42.607,ch1,R,0x0141,x| 42 27 66 27 C5 04 A3 00
14447,4:14:42.607,ch1,R,0x0142,x| 66 27 04 00 00 00 00 00
14448,4:14:42.607,ch1,R,0x0280,x| 02 07 00 00 00 00 00 00
14449,4:14:42.607,ch1,R,0x0360,x| 5C 01 82 81 2A 00 01 00
14450,4:14:42.608,ch1,R,0x0361,x| 03 29 00 DB 0A C0 79 3E
14451,4:14:42.608,ch1,R,0x0018,x| FF F3 70 0E 00 00 00 90
14452,4:14:42.608,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14453,4:14:42.608,ch1,R,0x0370,x| 08 00 00 00 00 04 00 00
14454,4:14:42.608,ch1,R,0x0284,x| C0 02 00 02 00 00 00 00
14455,4:14:42.608,ch1,R,0x00d0,x| 09 00 00 00 76 0B 00 01
14456,4:14:42.610,ch1,R,0x00d1,x| 76 01 00 00
14457,4:14:42.610,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14458,4:14:42.610,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 2B
14459,4:14:42.610,ch1,R,0x00d4,x| 75 01 75 01 77 01 75 01
14460,4:14:42.610,ch1,R,0x0152,x| F0 CC 00 00 00 00 00 82
14461,4:14:42.610,ch1,R,0x0140,x| 03 0F CC 04 03 03 0B 20
14462,4:14:42.610,ch1,R,0x0141,x| 35 27 66 27 C5 04 A3 00
14463,4:14:42.610,ch1,R,0x0142,x| 66 27 04 00 00 00 00 00
14464,4:14:42.610,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
14465,4:14:42.610,ch1,R,0x0018,x| FF F4 70 00 00 00 00 83
14466,4:14:42.611,ch1,R,0x0282,x| D7 11 FA 89 9A 00 91 00
14467,4:14:42.611,ch1,R,0x0140,x| 00 00 CC 04 00 00 0B 20
14468,4:14:42.611,ch1,R,0x0141,x| 11 27 67 27 CC 84 A3 00
14469,4:14:42.611,ch1,R,0x0142,x| 67 27 04 00 00 00 00 00
14470,4:14:42.611,ch1,R,0x0280,x| 02 08 00 00 00 00 00 00
14471,4:14:42.613,ch1,R,0x0018,x| FF F4 70 02 00 00 00 85
14472,4:14:42.613,ch1,R,0x037a,x| 00 00 00 00 00 04 00 00
14473,4:14:42.613,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14474,4:14:42.613,ch1,R,0x00d0,x| 09 00 00 00 76 0B 01 01
14475,4:14:42.613,ch1,R,0x00d1,x| 76 01 00 00
14476,4:14:42.613,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14477,4:14:42.613,ch1,R,0x00d3,x| 00 06 C0 0F EC 00 2C
14478,4:14:42.613,ch1,R,0x00d4,x| 77 01 77 01 76 01 76 01
14479,4:14:42.614,ch1,R,0x0152,x| F0 DC 00 00 00 00 00 82
14480,4:14:42.614,ch1,R,0x0140,x| 00 01 D1 04 00 00 0B 20
14481,4:14:42.614,ch1,R,0x0141,x| 10 27 67 27 CC 84 A3 00
14482,4:14:42.614,ch1,R,0x0142,x| 67 27 04 00 00 00 00 00
14483,4:14:42.614,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
14484,4:14:42.614,ch1,R,0x0018,x| FF F3 70 04 00 00 00 86
14485,4:14:42.614,ch1,R,0x0140,x| 00 02 D1 44 00 00 0B 20
14486,4:14:42.614,ch1,R,0x0141,x| 95 26 67 27 D1 84 A3 00
14487,4:14:42.614,ch1,R,0x0142,x| 95 26 04 00 00 00 00 00
14488,4:14:42.614,ch1,R,0x0280,x| 02 09 00 00 00 00 00 00
14489,4:14:42.616,ch1,R,0x0018,x| FF F4 70 06 00 00 00 89
14490,4:14:42.616,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14491,4:14:42.616,ch1,R,0x00d0,x| 08 00 00 00 76 0B 00 02
14492,4:14:42.616,ch1,R,0x00d1,x| 76 01 00 00
14493,4:14:42.616,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14494,4:14:42.616,ch1,R,0x00d3,x| 00 06 C0 0F F0 00 2D
14495,4:14:42.616,ch1,R,0x00d4,x| 76 01 74 01 75 01 77 01
14496,4:14:42.618,ch1,R,0x0152,x| F0 EC 00 00 00 00 00 82
14497,4:14:42.618,ch1,R,0x0140,x| 00 03 D1 44 00 00 0B 20
14498,4:14:42.618,ch1,R,0x0141,x| 95 26 67 27 D1 84 A3 00
14499,4:14:42.618,ch1,R,0x0142,x| 95 26 04 00 00 00 00 00
14500,4:14:42.618,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
14501,4:14:42.618,ch1,R,0x0360,x| 5B 01 82 81 2A 00 01 00
14502,4:14:42.619,ch1,R,0x0361,x| 03 29 00 DB 0B 90 82 3E
14503,4:14:42.630,ch1,R,0x0018,x| FF F4 70 08 00 00 00 8B
14504,4:14:42.851,ch1,R,0x0018,x| FF FD 70 08 00 00 00 94
14505,4:14:42.851,ch1,R,0x0140,x| 00 04 A6 44 00 00 0B 20
14506,4:14:42.851,ch1,R,0x0141,x| 96 26 6B 27 A6 84 A3 00
14507,4:14:42.851,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14508,4:14:42.855,ch1,R,0x0280,x| 02 02 00 00 00 00 00 00
14509,4:14:42.855,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14510,4:14:42.855,ch1,R,0x0018,x| FF FE 70 0A 00 00 00 97
14511,4:14:42.855,ch1,R,0x00d0,x| 00 00 01 00 76 0B FF 00
14512,4:14:42.855,ch1,R,0x00d1,x| 76 01 00 00
14513,4:14:42.855,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14514,4:14:42.855,ch1,R,0x00d3,x| 00 06 C0 0F 04 00 36
14515,4:14:42.855,ch1,R,0x00d4,x| 76 01 76 01 76 01 76 01
14516,4:14:42.855,ch1,R,0x0152,x| F0 7C 00 00 00 00 00 82
14517,4:14:42.857,ch1,R,0x0140,x| 00 05 A2 44 00 00 0B 20
14518,4:14:42.857,ch1,R,0x0141,x| 96 26 6C 27 A2 84 A3 00
14519,4:14:42.857,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14520,4:14:42.857,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14521,4:14:42.857,ch1,R,0x0018,x| FF FE 70 0C 00 00 00 99
14522,4:14:42.857,ch1,R,0x0140,x| 00 06 A2 44 00 00 0B 20
14523,4:14:42.857,ch1,R,0x0141,x| 96 26 6C 27 A2 84 A3 00
14524,4:14:42.857,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14525,4:14:42.857,ch1,R,0x0280,x| 02 03 00 00 00 00 00 00
14526,4:14:42.858,ch1,R,0x0018,x| FF FE 70 0E 00 00 00 9B
14527,4:14:42.858,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14528,4:14:42.858,ch1,R,0x00d0,x| FF FF 00 00 76 0B 00 02
14529,4:14:42.859,ch1,R,0x00d1,x| 74 01 00 00
14530,4:14:42.859,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14531,4:14:42.859,ch1,R,0x00d3,x| 00 06 C0 0F 08 00 37
14532,4:14:42.859,ch1,R,0x00d4,x| 75 01 75 01 75 01 74 01
14533,4:14:42.859,ch1,R,0x0152,x| F0 8C 00 00 00 00 00 82
14534,4:14:42.859,ch1,R,0x0140,x| 00 07 A2 44 00 00 0B 20
14535,4:14:42.859,ch1,R,0x0141,x| 96 26 6C 27 A2 84 A3 00
14536,4:14:42.860,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14537,4:14:42.860,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14538,4:14:42.860,ch1,R,0x0360,x| 49 01 82 81 2B 00 01 00
14539,4:14:42.860,ch1,R,0x0361,x| 03 29 00 DB 0F 70 77 3E
14540,4:14:42.860,ch1,R,0x0018,x| FF FF 70 00 00 00 00 8E
14541,4:14:42.860,ch1,R,0x0282,x| D7 51 FA 89 9A 00 91 00
14542,4:14:42.861,ch1,R,0x0370,x| 09 00 00 00 00 09 00 00
14543,4:14:42.861,ch1,R,0x0140,x| 00 08 A9 44 00 00 0B 20
14544,4:14:42.861,ch1,R,0x0141,x| 96 26 6E 27 A9 84 A3 00
14545,4:14:42.861,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14546,4:14:42.861,ch1,R,0x0280,x| 02 04 00 00 00 00 00 00
14547,4:14:42.861,ch1,R,0x0018,x| FF FF 70 02 00 00 00 90
14548,4:14:42.861,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14549,4:14:42.863,ch1,R,0x00d0,x| FE FF 00 00 76 0B 01 03
14550,4:14:42.863,ch1,R,0x00d1,x| 76 01 00 00
14551,4:14:42.863,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14552,4:14:42.863,ch1,R,0x00d3,x| 00 06 C0 0F 08 00 38
14553,4:14:42.863,ch1,R,0x00d4,x| 70 01 71 01 77 01 75 01
14554,4:14:42.863,ch1,R,0x0152,x| F0 9C 00 00 00 00 00 82
14555,4:14:42.863,ch1,R,0x0140,x| 00 09 A9 44 00 00 0C 20
14556,4:14:42.864,ch1,R,0x0141,x| 96 26 6E 27 A9 84 A3 00
14557,4:14:42.864,ch1,R,0x0142,x| 96 26 05 00 00 00 00 00
14558,4:14:42.864,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14559,4:14:42.864,ch1,R,0x0018,x| FF FF 70 04 00 00 00 92
14560,4:14:42.864,ch1,R,0x0372,x| 00 60 00 00 00 00 00 00
14561,4:14:42.864,ch1,R,0x0140,x| 00 0A B1 44 00 00 0B 20
14562,4:14:42.864,ch1,R,0x0141,x| 96 26 6E 27 A9 84 A3 00
14563,4:14:42.866,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14564,4:14:42.866,ch1,R,0x0280,x| 02 05 00 00 00 00 00 00
14565,4:14:42.866,ch1,R,0x0018,x| FF FF 70 06 00 00 00 94
14566,4:14:42.866,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14567,4:14:42.866,ch1,R,0x00d0,x| FD FF 00 00 76 0B 01 08
14568,4:14:42.866,ch1,R,0x00d1,x| 76 01 00 00
14569,4:14:42.866,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14570,4:14:42.866,ch1,R,0x00d3,x| 00 06 C0 0F 0C 00 39
14571,4:14:42.867,ch1,R,0x00d4,x| 7D 01 7D 01 76 01 76 01
14572,4:14:42.867,ch1,R,0x0440,x| 42 02 00 00 00 00 00 00
14573,4:14:42.867,ch1,R,0x0140,x| 00 0B B1 44 00 00 0B 20
14574,4:14:42.867,ch1,R,0x0141,x| 96 26 6F 27 B1 84 A3 00
14575,4:14:42.867,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14576,4:14:42.867,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14577,4:14:42.867,ch1,R,0x0018,x| FF FF 70 08 00 00 00 96
14578,4:14:42.868,ch1,R,0x0152,x| F0 AC 00 00 00 00 00 82
14579,4:14:42.868,ch1,R,0x0140,x| 00 0C B1 44 00 00 0B 20
14580,4:14:42.868,ch1,R,0x0141,x| 96 26 6F 27 B1 84 A3 00
14581,4:14:42.868,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14582,4:14:42.868,ch1,R,0x0360,x| 65 01 82 81 2B 00 01 00
14583,4:14:42.870,ch1,R,0x0280,x| 02 06 00 00 00 00 00 00
14584,4:14:42.870,ch1,R,0x0361,x| 03 29 00 DB 00 40 81 3E
14585,4:14:42.883,ch1,R,0x0375,x| 03 00 00 00 00 00 00 10
14586,4:14:42.883,ch1,R,0x0018,x| FF FF 70 0A 00 00 00 98
14587,4:14:43.089,ch1,R,0x00d1,x| 75 01 00 00
14588,4:14:43.103,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14589,4:14:43.103,ch1,R,0x00d3,x| 00 06 C0 0F 20 00 42
14590,4:14:43.103,ch1,R,0x00d4,x| 74 01 75 01 77 01 74 01
14591,4:14:43.103,ch1,R,0x0152,x| F0 3C 00 00 00 00 00 82
14592,4:14:43.103,ch1,R,0x0140,x| 00 0D C5 44 00 00 0B 20
14593,4:14:43.103,ch1,R,0x0141,x| 96 26 71 27 C5 84 A3 00
14594,4:14:43.103,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14595,4:14:43.103,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
14596,4:14:43.103,ch1,R,0x0018,x| FF FE 70 0C 00 00 00 99
14597,4:14:43.103,ch1,R,0x0372,x| 00 80 00 00 00 00 00 00
14598,4:14:43.103,ch1,R,0x063b,x| 00 00 22 E1 00 00 3F 75
14599,4:14:43.103,ch1,R,0x0140,x| 00 0E BB 44 00 00 0B 20
14600,4:14:43.103,ch1,R,0x0141,x| 96 26 71 27 BB 84 A3 00
14601,4:14:43.103,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14602,4:14:43.103,ch1,R,0x0280,x| 02 0F 00 00 00 00 00 00
14603,4:14:43.103,ch1,R,0x0018,x| FF FE 70 0E 00 00 00 9B
14604,4:14:43.103,ch1,R,0x044d,x| 6C 02 00 00 00 00 00 00
14605,4:14:43.103,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14606,4:14:43.103,ch1,R,0x00d0,x| FE FF FF FF 76 0B 02 00
14607,4:14:43.103,ch1,R,0x00d1,x| 74 01 00 00
14608,4:14:43.103,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14609,4:14:43.103,ch1,R,0x00d3,x| 00 06 C0 0F 24 00 43
14610,4:14:43.103,ch1,R,0x00d4,x| 76 01 74 01 75 01 74 01
14611,4:14:43.103,ch1,R,0x0152,x| F0 4C 00 00 00 00 00 82
14612,4:14:43.103,ch1,R,0x0140,x| 00 0F BB 44 00 00 0B 20
14613,4:14:43.103,ch1,R,0x0141,x| 96 26 71 27 BB 84 A3 00
14614,4:14:43.103,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14615,4:14:43.103,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14616,4:14:43.103,ch1,R,0x0018,x| FF FE 70 00 00 00 00 8D
14617,4:14:43.103,ch1,R,0x0282,x| D7 91 FA 89 9A 00 91 00
14618,4:14:43.103,ch1,R,0x0140,x| 00 00 AC 44 00 00 0B 20
14619,4:14:43.103,ch1,R,0x0141,x| 96 26 72 27 AC 84 A3 00
14620,4:14:43.103,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14621,4:14:43.103,ch1,R,0x0280,x| 02 00 00 00 00 00 00 00
14622,4:14:43.103,ch1,R,0x0360,x| 72 01 82 81 2B 00 01 00
14623,4:14:43.103,ch1,R,0x0361,x| 03 29 00 DB 04 70 7E 3E
14624,4:14:43.109,ch1,R,0x0018,x| FF FE 70 02 00 00 00 8F
14625,4:14:43.109,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14626,4:14:43.109,ch1,R,0x00d0,x| FE FF FF FF 76 0B 01 FE
14627,4:14:43.109,ch1,R,0x00d1,x| 75 01 00 00
14628,4:14:43.109,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14629,4:14:43.109,ch1,R,0x00d3,x| 00 06 C0 0F 24 00 44
14630,4:14:43.109,ch1,R,0x00d4,x| 74 01 77 01 75 01 75 01
14631,4:14:43.109,ch1,R,0x0284,x| C0 07 00 02 00 00 00 00
14632,4:14:43.109,ch1,R,0x0152,x| F0 5C 00 00 00 00 00 82
14633,4:14:43.109,ch1,R,0x0140,x| 00 01 AC 44 00 00 0B 20
14634,4:14:43.109,ch1,R,0x0141,x| 96 26 72 27 AC 84 A3 00
14635,4:14:43.109,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14636,4:14:43.111,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14637,4:14:43.111,ch1,R,0x0018,x| FF FE 70 04 00 00 00 91
14638,4:14:43.111,ch1,R,0x0370,x| 04 00 00 00 00 0E 00 00
14639,4:14:43.111,ch1,R,0x0140,x| 00 02 AC 44 00 00 0B 20
14640,4:14:43.111,ch1,R,0x0141,x| 96 26 72 27 AC 84 A3 00
14641,4:14:43.111,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14642,4:14:43.113,ch1,R,0x0280,x| 02 01 00 00 00 00 00 00
14643,4:14:43.113,ch1,R,0x0018,x| FF FE 70 06 00 00 00 93
14644,4:14:43.113,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14645,4:14:43.113,ch1,R,0x00d0,x| FE FF 00 00 76 0B 00 00
14646,4:14:43.113,ch1,R,0x00d1,x| 73 01 00 00
14647,4:14:43.113,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14648,4:14:43.113,ch1,R,0x00d3,x| 00 06 C0 0F 28 00 45
14649,4:14:43.114,ch1,R,0x00d4,x| 75 01 75 01 71 01 75 01
14650,4:14:43.114,ch1,R,0x0152,x| F0 6C 00 00 00 00 00 82
14651,4:14:43.114,ch1,R,0x0140,x| 00 03 9F 44 00 00 0B 20
14652,4:14:43.114,ch1,R,0x0141,x| 96 26 72 27 9F 84 A3 00
14653,4:14:43.114,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14654,4:14:43.114,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14655,4:14:43.114,ch1,R,0x0018,x| FF FE 70 08 00 00 00 95
14656,4:14:43.116,ch1,R,0x0140,x| 00 04 9F 44 00 00 0B 20
14657,4:14:43.116,ch1,R,0x0141,x| 96 26 71 27 9F 84 A3 00
14658,4:14:43.116,ch1,R,0x0142,x| 96 26 04 00 00 00 00 00
14659,4:14:43.116,ch1,R,0x0280,x| 02 02 00 00 00 00 00 00
14660,4:14:43.116,ch1,R,0x0018,x| FF FE 70 0A 00 00 00 97
14661,4:14:43.116,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14662,4:14:43.116,ch1,R,0x00d0,x| FE FF 00 00 76 0B 00 FF
14663,4:14:43.117,ch1,R,0x00d1,x| 73 01 00 00
14664,4:14:43.117,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14665,4:14:43.117,ch1,R,0x00d3,x| 00 06 C0 0F 2C 00 46
14666,4:14:43.117,ch1,R,0x00d4,x| 75 01 76 01 71 01 75 01
14667,4:14:43.117,ch1,R,0x0152,x| F0 7C 00 00 00 00 00 82
14668,4:14:43.340,ch1,R,0x0018,x| 00 00 70 0A 00 00 00 9A
14669,4:14:43.340,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14670,4:14:43.340,ch1,R,0x00d0,x| FD FF 00 00 76 0B 01 01
14671,4:14:43.340,ch1,R,0x00d1,x| 6C 01 00 00
14672,4:14:43.340,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14673,4:14:43.340,ch1,R,0x00d3,x| 00 06 C0 0F 3C 00 4E
14674,4:14:43.340,ch1,R,0x00d4,x| 72 01 73 01 6D 01 6B 01
14675,4:14:43.340,ch1,R,0x0284,x| C0 09 00 02 00 00 00 00
14676,4:14:43.344,ch1,R,0x0152,x| F0 FC 00 00 00 00 00 82
14677,4:14:43.344,ch1,R,0x0140,x| 00 05 B1 44 00 00 0B 20
14678,4:14:43.344,ch1,R,0x0141,x| 96 26 70 27 B1 84 A3 00
14679,4:14:43.344,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14680,4:14:43.344,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14681,4:14:43.344,ch1,R,0x0018,x| 00 01 70 0C 00 00 00 9D
14682,4:14:43.346,ch1,R,0x0370,x| 04 00 00 00 00 02 00 00
14683,4:14:43.346,ch1,R,0x0140,x| 00 06 B1 44 00 00 0A 20
14684,4:14:43.346,ch1,R,0x0141,x| 96 26 70 27 B1 84 A3 00
14685,4:14:43.346,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14686,4:14:43.346,ch1,R,0x0280,x| 02 0B 00 00 00 00 00 00
14687,4:14:43.346,ch1,R,0x0018,x| 00 01 70 0E 00 00 00 9F
14688,4:14:43.346,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14689,4:14:43.347,ch1,R,0x00d0,x| FC FF 00 00 76 0B FF 01
14690,4:14:43.347,ch1,R,0x00d1,x| 6E 01 00 00
14691,4:14:43.347,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14692,4:14:43.347,ch1,R,0x00d3,x| 00 06 C0 0F 40 00 4F
14693,4:14:43.347,ch1,R,0x00d4,x| 71 01 71 01 6E 01 6F 01
14694,4:14:43.347,ch1,R,0x0152,x| F0 0C 00 00 00 00 00 82
14695,4:14:43.347,ch1,R,0x0140,x| 00 07 AE 44 00 00 0A 20
14696,4:14:43.349,ch1,R,0x0141,x| 96 26 70 27 B1 84 A3 00
14697,4:14:43.349,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14698,4:14:43.349,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14699,4:14:43.349,ch1,R,0x0018,x| 00 01 70 00 00 00 00 91
14700,4:14:43.349,ch1,R,0x0282,x| D7 D1 FA 89 9A 00 91 00
14701,4:14:43.349,ch1,R,0x0140,x| 00 08 AE 44 00 00 0A 20
14702,4:14:43.349,ch1,R,0x0141,x| 96 26 6F 27 AE 84 A3 00
14703,4:14:43.350,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14704,4:14:43.350,ch1,R,0x0280,x| 02 0C 00 00 00 00 00 00
14705,4:14:43.350,ch1,R,0x0018,x| 00 01 70 02 00 00 00 93
14706,4:14:43.350,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14707,4:14:43.350,ch1,R,0x00d0,x| FC FF 00 00 76 0B 01 05
14708,4:14:43.350,ch1,R,0x00d1,x| 6A 01 00 00
14709,4:14:43.350,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14710,4:14:43.351,ch1,R,0x00d3,x| 00 06 C0 0F 40 00 50
14711,4:14:43.351,ch1,R,0x00d4,x| 70 01 6F 01 6A 01 6A 01
14712,4:14:43.351,ch1,R,0x0152,x| F0 1C 00 00 00 00 00 82
14713,4:14:43.351,ch1,R,0x0140,x| 00 09 B2 44 00 00 0A 20
14714,4:14:43.353,ch1,R,0x0141,x| 96 26 6F 27 AE 84 A3 00
14715,4:14:43.353,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14716,4:14:43.353,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14717,4:14:43.353,ch1,R,0x0360,x| 74 01 82 81 29 00 01 00
14718,4:14:43.353,ch1,R,0x0361,x| 03 29 00 DB 09 00 80 3E
14719,4:14:43.353,ch1,R,0x0018,x| 00 02 70 04 00 00 00 96
14720,4:14:43.353,ch1,R,0x0140,x| 00 0A B2 44 00 00 0A 20
14721,4:14:43.353,ch1,R,0x0141,x| 96 26 6E 27 B2 84 A3 00
14722,4:14:43.353,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14723,4:14:43.353,ch1,R,0x0280,x| 02 0D 00 00 00 00 00 00
14724,4:14:43.353,ch1,R,0x0018,x| 00 03 70 06 00 00 00 99
14725,4:14:43.353,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14726,4:14:43.353,ch1,R,0x0370,x| 05 00 00 00 00 03 00 00
14727,4:14:43.353,ch1,R,0x00d0,x| FC FF 00 00 76 0B 02 FE
14728,4:14:43.353,ch1,R,0x00d1,x| 72 01 00 00
14729,4:14:43.353,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14730,4:14:43.356,ch1,R,0x00d3,x| 00 06 C0 0F 44 00 51
14731,4:14:43.356,ch1,R,0x00d4,x| 6F 01 70 01 75 01 70 01
14732,4:14:43.356,ch1,R,0x0152,x| F0 2C 00 00 00 00 00 82
14733,4:14:43.356,ch1,R,0x0140,x| 00 0B B2 44 00 00 0A 20
14734,4:14:43.356,ch1,R,0x0141,x| 96 26 6E 27 B2 84 A3 00
14735,4:14:43.356,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14736,4:14:43.356,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
14737,4:14:43.356,ch1,R,0x0018,x| 00 03 70 08 00 00 00 9B
14738,4:14:43.356,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
14739,4:14:43.356,ch1,R,0x0372,x| 00 B0 00 00 00 00 00 00
14740,4:14:43.356,ch1,R,0x0140,x| 00 0C B3 44 00 00 0A 20
14741,4:14:43.356,ch1,R,0x0141,x| 96 26 6D 27 B3 84 A3 00
14742,4:14:43.356,ch1,R,0x0142,x| 96 26 03 00 00 00 00 00
14743,4:14:43.356,ch1,R,0x0280,x| 02 0E 00 00 00 00 00 00
14744,4:14:43.356,ch1,R,0x0018,x| 00 03 70 0A 00 00 00 9D
14745,4:14:43.356,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
14746,4:14:43.356,ch1,R,0x00d0,x| FA FF 00 00 76 0B 01 05
14747,4:14:43.356,ch1,R,0x00d1,x| 75 01 00 00
14748,4:14:43.356,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
14749,4:14:43.356,ch1,R,0x00d3,x| 00 06 C0 0F 48 00 52
14750,4:14:43.356,ch1,R,0x00d4,x| 6D 01 6E 01 78 01 72 01
14751,4:14:43.372,ch1,R,0x0152,x| F0 3C 00 00 00 00 00 82
14752,4:14:43.578,ch1,R,0x0141,x| 95 26 68 27 9C 84 A3 00
14753,4:14:43.578,ch1,R,0x0142,x| 95 26 03 00 00 00 00 00
14754,4:14:43.578,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
14755,4:14:43.578,ch1,R,0x0018,x| 00 01 70 0E 00 00 00 9F
14756,4:14:43.578,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
